scenario_id,sweep,model,flight_id,aircraft_id,time_s,x,y,z,phase,cruise_altitude,start_time,cruise_arrival_time,descent_start_time,end_time,origin_id,destination_id,speed_kmh,safety_distance_m,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s
S1,continuous,A,0,21,0.0,420.181,924.094,271.557,climb,300.0,0.0,7.855,7.855,14.439,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,0,21,5.689,420.181,924.094,300.0,climb,300.0,0.0,7.855,7.855,14.439,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,0,21,5.689,420.181,924.094,300.0,cruise,300.0,0.0,7.855,7.855,14.439,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,0,21,7.855,519.772,819.501,300.0,cruise,300.0,0.0,7.855,7.855,14.439,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,0,21,7.855,519.772,819.501,300.0,descend,300.0,0.0,7.855,7.855,14.439,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,0,21,14.439,519.772,819.501,267.081,descend,300.0,0.0,7.855,7.855,14.439,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,1,70,10.0,372.965,522.017,41.58,climb,300.0,10.0,78.326,78.326,81.787,6,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,1,70,18.614,372.965,522.017,84.65,climb,300.0,10.0,78.326,78.326,81.787,6,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,1,70,27.228,372.965,522.017,127.72,climb,300.0,10.0,78.326,78.326,81.787,6,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,1,70,35.842,372.965,522.017,170.79,climb,300.0,10.0,78.326,78.326,81.787,6,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,1,70,44.456,372.965,522.017,213.86,climb,300.0,10.0,78.326,78.326,81.787,6,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,1,70,53.07,372.965,522.017,256.93,climb,300.0,10.0,78.326,78.326,81.787,6,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,1,70,61.684,372.965,522.017,300.0,climb,300.0,10.0,78.326,78.326,81.787,6,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,1,70,61.684,372.965,522.017,300.0,cruise,300.0,10.0,78.326,78.326,81.787,6,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,1,70,70.005,901.513,353.544,300.0,cruise,300.0,10.0,78.326,78.326,81.787,6,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,1,70,78.326,1430.061,185.072,300.0,cruise,300.0,10.0,78.326,78.326,81.787,6,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,1,70,78.326,1430.061,185.072,300.0,descend,300.0,10.0,78.326,78.326,81.787,6,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,1,70,81.787,1430.061,185.072,282.696,descend,300.0,10.0,78.326,78.326,81.787,6,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,2,40,20.0,22.729,1129.832,233.898,climb,300.0,20.0,37.015,37.015,57.291,0,2,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,2,40,26.61,22.729,1129.832,266.949,climb,300.0,20.0,37.015,37.015,57.291,0,2,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,2,40,33.22,22.729,1129.832,300.0,climb,300.0,20.0,37.015,37.015,57.291,0,2,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,2,40,33.22,22.729,1129.832,300.0,cruise,300.0,20.0,37.015,37.015,57.291,0,2,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,2,40,37.015,173.968,927.024,300.0,cruise,300.0,20.0,37.015,37.015,57.291,0,2,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,2,40,37.015,173.968,927.024,300.0,descend,300.0,20.0,37.015,37.015,57.291,0,2,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,2,40,43.774,173.968,927.024,266.206,descend,300.0,20.0,37.015,37.015,57.291,0,2,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,2,40,50.533,173.968,927.024,232.413,descend,300.0,20.0,37.015,37.015,57.291,0,2,240.0,152.4,0.0,0.0,0.0
S1,continuous,A,2,40,57.291,173.968,927.024,198.619,descend,300.0,20.0,37.015,37.015,57.291,0,2,240.0,152.4,0.0,0.0,0.0
