scenario_id,sweep,model,flight_id,aircraft_id,time_s,x,y,z,phase,cruise_altitude,start_time,cruise_arrival_time,descent_start_time,end_time,origin_id,destination_id,speed_kmh,safety_distance_m,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s
S2,continuous,D,0,22,0.0,476.188,1168.924,49.444,climb,350.0,0.0,82.234,82.234,109.171,11,1,240.0,152.4,0.0,0.0,0.0
S2,continuous,D,0,22,8.587,476.188,1168.924,92.381,climb,350.0,0.0,82.234,82.234,109.171,11,1,240.0,152.4,0.0,0.0,0.0
S2,continuous,D,0,22,17.175,476.188,1168.924,135.317,climb,350.0,0.0,82.234,82.234,109.171,11,1,240.0,152.4,0.0,0.0,0.0
S2,continuous,D,0,22,25.762,476.188,1168.924,178.254,climb,350.0,0.0,82.234,82.234,109.171,11,1,240.0,152.4,0.0,0.0,0.0
S2,continuous,D,0,22,34.349,476.188,1168.924,221.19,climb,350.0,0.0,82.234,82.234,109.171,11,1,240.0,152.4,0.0,0.0,0.0
S2,continuous,D,0,22,42.937,476.188,1168.924,264.127,climb,350.0,0.0,82.234,82.234,109.171,11,1,240.0,152.4,0.0,0.0,0.0
S2,continuous,D,0,22,51.524,476.188,1168.924,307.063,climb,350.0,0.0,82.234,82.234,109.171,11,1,240.0,152.4,0.0,0.0,0.0
S2,continuous,D,0,22,60.111,476.188,1168.924,350.0,climb,350.0,0.0,82.234,82.234,109.171,11,1,240.0,152.4,0.0,0.0,0.0
S2,continuous,D,0,22,60.111,476.188,1168.924,350.0,cruise,350.0,0.0,82.234,82.234,109.171,11,1,240.0,152.4,0.0,0.0,0.0
S2,continuous,D,0,22,67.485,924.556,1370.552,350.0,cruise,350.0,0.0,82.234,82.234,109.171,11,1,240.0,152.4,0.0,0.0,0.0
S2,continuous,D,0,22,74.86,1372.923,1572.18,350.0,cruise,350.0,0.0,82.234,82.234,109.171,11,1,240.0,152.4,0.0,0.0,0.0
S2,continuous,D,0,22,82.234,1821.29,1773.808,350.0,cruise,350.0,0.0,82.234,82.234,109.171,11,1,240.0,152.4,0.0,0.0,0.0
