scenario_id,sweep,model,flight_id,aircraft_id,time_s,x,y,z,phase,cruise_altitude,start_time,cruise_arrival_time,descent_start_time,end_time,origin_id,destination_id,speed_kmh,safety_distance_m,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s
S3,continuous,C,0,144,0.0,1378.791,101.286,267.527,climb,300.0,0.0,19.416,19.416,22.559,18,9,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,0,144,6.495,1378.791,101.286,300.0,climb,300.0,0.0,19.416,19.416,22.559,18,9,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,0,144,6.495,1378.791,101.286,300.0,cruise,300.0,0.0,19.416,19.416,22.559,18,9,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,0,144,12.955,1717.282,367.618,300.0,cruise,300.0,0.0,19.416,19.416,22.559,18,9,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,0,144,19.416,2055.774,633.95,300.0,cruise,300.0,0.0,19.416,19.416,22.559,18,9,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,0,144,19.416,2055.774,633.95,300.0,descend,300.0,0.0,19.416,19.416,22.559,18,9,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,0,144,22.559,2055.774,633.95,284.285,descend,300.0,0.0,19.416,19.416,22.559,18,9,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,1,25,10.0,1081.302,791.425,276.722,climb,300.0,10.0,27.264,27.264,30.428,1,19,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,1,25,14.656,1081.302,791.425,300.0,climb,300.0,10.0,27.264,27.264,30.428,1,19,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,1,25,14.656,1081.302,791.425,300.0,cruise,300.0,10.0,27.264,27.264,30.428,1,19,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,1,25,20.96,1270.816,1166.567,300.0,cruise,300.0,10.0,27.264,27.264,30.428,1,19,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,1,25,27.264,1460.33,1541.71,300.0,cruise,300.0,10.0,27.264,27.264,30.428,1,19,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,1,25,27.264,1460.33,1541.71,300.0,descend,300.0,10.0,27.264,27.264,30.428,1,19,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,1,25,30.428,1460.33,1541.71,284.182,descend,300.0,10.0,27.264,27.264,30.428,1,19,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,20.0,2520.826,1987.923,41.773,climb,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,28.608,2520.826,1987.923,84.811,climb,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,37.215,2520.826,1987.923,127.849,climb,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,45.823,2520.826,1987.923,170.887,climb,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,54.43,2520.826,1987.923,213.924,climb,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,63.038,2520.826,1987.923,256.962,climb,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,71.645,2520.826,1987.923,300.0,climb,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,71.645,2520.826,1987.923,300.0,cruise,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,81.083,1920.659,2176.876,300.0,cruise,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,90.522,1320.493,2365.829,300.0,cruise,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,99.96,720.326,2554.783,300.0,cruise,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,109.398,120.159,2743.736,300.0,cruise,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,109.398,120.159,2743.736,300.0,descend,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,2,45,115.742,120.159,2743.736,268.277,descend,300.0,20.0,109.398,109.398,115.742,10,2,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,3,125,30.0,110.418,2285.101,136.112,climb,300.0,30.0,68.375,68.375,89.255,8,12,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,3,125,38.194,110.418,2285.101,177.084,climb,300.0,30.0,68.375,68.375,89.255,8,12,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,3,125,46.389,110.418,2285.101,218.056,climb,300.0,30.0,68.375,68.375,89.255,8,12,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,3,125,54.583,110.418,2285.101,259.028,climb,300.0,30.0,68.375,68.375,89.255,8,12,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,3,125,62.778,110.418,2285.101,300.0,climb,300.0,30.0,68.375,68.375,89.255,8,12,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,3,125,62.778,110.418,2285.101,300.0,cruise,300.0,30.0,68.375,68.375,89.255,8,12,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,3,125,68.375,411.784,2065.098,300.0,cruise,300.0,30.0,68.375,68.375,89.255,8,12,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,3,125,68.375,411.784,2065.098,300.0,descend,300.0,30.0,68.375,68.375,89.255,8,12,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,3,125,75.335,411.784,2065.098,265.199,descend,300.0,30.0,68.375,68.375,89.255,8,12,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,3,125,82.295,411.784,2065.098,230.398,descend,300.0,30.0,68.375,68.375,89.255,8,12,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,3,125,89.255,411.784,2065.098,195.597,descend,300.0,30.0,68.375,68.375,89.255,8,12,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,4,121,40.0,2666.561,2658.817,168.445,climb,300.0,40.0,90.3,90.3,118.932,16,5,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,4,121,48.77,2666.561,2658.817,212.297,climb,300.0,40.0,90.3,90.3,118.932,16,5,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,4,121,57.541,2666.561,2658.817,256.148,climb,300.0,40.0,90.3,90.3,118.932,16,5,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,4,121,66.311,2666.561,2658.817,300.0,climb,300.0,40.0,90.3,90.3,118.932,16,5,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,4,121,66.311,2666.561,2658.817,300.0,cruise,300.0,40.0,90.3,90.3,118.932,16,5,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,4,121,74.307,2287.172,2284.309,300.0,cruise,300.0,40.0,90.3,90.3,118.932,16,5,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,4,121,82.304,1907.784,1909.801,300.0,cruise,300.0,40.0,90.3,90.3,118.932,16,5,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,4,121,90.3,1528.396,1535.294,300.0,cruise,300.0,40.0,90.3,90.3,118.932,16,5,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,4,121,90.3,1528.396,1535.294,300.0,descend,300.0,40.0,90.3,90.3,118.932,16,5,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,4,121,99.844,1528.396,1535.294,252.281,descend,300.0,40.0,90.3,90.3,118.932,16,5,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,4,121,109.388,1528.396,1535.294,204.561,descend,300.0,40.0,90.3,90.3,118.932,16,5,240.0,152.4,0.0,0.0,0.0
S3,continuous,C,4,121,118.932,1528.396,1535.294,156.842,descend,300.0,40.0,90.3,90.3,118.932,16,5,240.0,152.4,0.0,0.0,0.0
