scenario_id,sweep,model,flight_id,aircraft_id,time_s,x,y,z,phase,cruise_altitude,start_time,cruise_arrival_time,descent_start_time,end_time,origin_id,destination_id,speed_kmh,safety_distance_m,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s
S4,continuous,C,0,158,0.0,3055.275,148.918,279.139,climb,300.0,0.0,51.668,51.668,57.978,15,16,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,0,158,4.172,3055.275,148.918,300.0,climb,300.0,0.0,51.668,51.668,57.978,15,16,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,0,158,4.172,3055.275,148.918,300.0,cruise,300.0,0.0,51.668,51.668,57.978,15,16,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,0,158,13.671,2453.975,347.61,300.0,cruise,300.0,0.0,51.668,51.668,57.978,15,16,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,0,158,23.17,1852.676,546.302,300.0,cruise,300.0,0.0,51.668,51.668,57.978,15,16,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,0,158,32.67,1251.377,744.995,300.0,cruise,300.0,0.0,51.668,51.668,57.978,15,16,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,0,158,42.169,650.077,943.687,300.0,cruise,300.0,0.0,51.668,51.668,57.978,15,16,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,0,158,51.668,48.778,1142.379,300.0,cruise,300.0,0.0,51.668,51.668,57.978,15,16,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,0,158,51.668,48.778,1142.379,300.0,descend,300.0,0.0,51.668,51.668,57.978,15,16,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,0,158,57.978,48.778,1142.379,268.448,descend,300.0,0.0,51.668,51.668,57.978,15,16,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,1,25,10.0,3537.525,3552.313,230.493,climb,300.0,10.0,39.435,39.435,44.319,4,6,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,1,25,16.951,3537.525,3552.313,265.246,climb,300.0,10.0,39.435,39.435,44.319,4,6,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,1,25,23.901,3537.525,3552.313,300.0,climb,300.0,10.0,39.435,39.435,44.319,4,6,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,1,25,23.901,3537.525,3552.313,300.0,cruise,300.0,10.0,39.435,39.435,44.319,4,6,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,1,25,31.668,3790.874,3100.726,300.0,cruise,300.0,10.0,39.435,39.435,44.319,4,6,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,1,25,39.435,4044.223,2649.138,300.0,cruise,300.0,10.0,39.435,39.435,44.319,4,6,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,1,25,39.435,4044.223,2649.138,300.0,descend,300.0,10.0,39.435,39.435,44.319,4,6,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,1,25,44.319,4044.223,2649.138,275.582,descend,300.0,10.0,39.435,39.435,44.319,4,6,240.0,152.4,0.0,0.0,0.0
S4,continuous,C,2,174,229.435,4044.223,2649.138,275.582,climb,300.0,229.435,267.477,267.477,272.213,6,25,240.0,152.4,209.435,0.0,209.435
S4,continuous,C,2,174,234.319,4044.223,2649.138,300.0,climb,300.0,229.435,267.477,267.477,272.213,6,25,240.0,152.4,209.435,0.0,209.435
S4,continuous,C,2,174,234.319,4044.223,2649.138,300.0,cruise,300.0,229.435,267.477,267.477,272.213,6,25,240.0,152.4,209.435,0.0,209.435
S4,continuous,C,2,174,242.609,4099.79,3198.977,300.0,cruise,300.0,229.435,267.477,267.477,272.213,6,25,240.0,152.4,209.435,0.0,209.435
S4,continuous,C,2,174,250.898,4155.357,3748.817,300.0,cruise,300.0,229.435,267.477,267.477,272.213,6,25,240.0,152.4,209.435,0.0,209.435
S4,continuous,C,2,174,259.188,4210.924,4298.656,300.0,cruise,300.0,229.435,267.477,267.477,272.213,6,25,240.0,152.4,209.435,0.0,209.435
